India,Meerut,UTT,849799,1161716,1420902
India,Mirzāpur (cum-Vindhyāchal),UTT,169336,205053,246920
India,Modinagar,UTT,123279,139929,183075
India,Moga,PUN,110958,135279,163397
India,Morādābād,UTT,443701,641583,887871
India,Morena,MAD,147124,150959,200482
India,Morvi (Morvi),GUJ,120117,178055,251859
India,Mughalsarāi,UTT,91505,116308,152091
India,Mumbai [Bombay],MAH,12596243,16434386,18394912
India,Munger (Monghyr),BIH,150112,188050,213303
India,Murwāra,MAD,163431,187029,221883
India,Muzaffarnagar,UTT,247624,331668,495543
India,Muzaffarpur,BIH,241107,305525,396590
India,Mysore,KAR,653345,799228,990900
India,Nadiād,GUJ,170217,196793,225071
India,Nāgercoil,TAM,190084,208179,224849
India,Nāgpur [Nagpur],MAH,1664006,2129500,2497870
India,Nalgonda,AND,84910,111380,154326
India,Nānded (Nanded Waghala),MAH,309316,430733,550439
India,Nandyāl,AND,119813,157120,211424
India,Nāshik [Nasik],MAH,725341,1152326,1561809
India,Navadvip (Nabadwip),WES,155905,125341,175479
India,Navi Mumbai (Raigad District),MAH,42732,81855,195373
India,Navsāri,GUJ,190946,232411,282791
India,Nellore,AND,316606,404775,558548
India,Neyveli,TAM,126889,138035,179150
India,Nizāmābād,AND,241034,288722,311152
India,Noida,UTT,146516,305058,637272
India,Ongole,AND,128648,153829,208344
India,Orai,UTT,98716,139318,190575
India,Ottappālam,KER,44186,49242,237970
India,Palakkad (Pālghāt),KER,180033,197369,293533
India,Pāli,RAJ,136842,187641,230075
India,"Panaji (Panjim, Pangim)",GOA,85515,99677,114759
India,Panchkula (Urban Estate),HAR,70375,140925,211355
India,Pānīpat,HAR,191212,354148,444524
India,Panvel,MAH,58986,104058,180020
India,Parbhani,MAH,190255,259329,307170
India,Pathānkot,PUN,128198,168485,160509
India,Patiāla,PUN,253706,323884,446246
India,Patna,BIH,1099647,1697976,2049156
India,Phusro,JHA,142585,174402,185555
India,Pīlībhīt,UTT,106605,124245,156263
India,Porbandar,GUJ,160671,197382,217203
India,Port Blair,ANI,74955,99984,108058
India,Proddatūr,AND,133914,150309,217786
India,Puducherry (Pondicherry),PCH,401437,505959,657209
India,Pune [Poona],MAH,2493987,3760636,5057709
India,Puri,OSA,125199,157837,200564
India,Pūrnia (Purnea),BIH,136918,197211,312669
India,Rāe Bareli,UTT,129904,169333,191316
India,Rāichūr,KAR,170577,207421,234073
India,Rāiganj,WES,159266,175047,199690
India,Raigarh,CHH,90265,115908,150019
India,Raipur,CHH,462694,700113,1123558
India,Rājahmundry,AND,401397,413616,476873
India,Rājkot [Rajkot],GUJ,654490,1003015,1390640
India,Rāj Nāndgaon,CHH,129371,143770,163114
India,Rāmagundam,AND,214384,237686,252308
India,Rāmpur,UTT,243742,281494,349258
India,Rānāghāt,WES,127035,145285,234499
India,Rānchi [Ranchi],JHA,614795,863495,1120374
India,Rānippettai (Ranipet),TAM,114760,126671,264330
India,Ratlām,MAD,195776,234419,273998
India,Raurkela (Rourkela),OSA,398864,484874,552239
India,Rewa,MAD,128981,183274,235654
India,Robertson Pet,KAR,,157084,162230
India,Rohtak,HAR,216096,294577,374292
India,Roorkee,UAR,91139,115278,238422
India,Rudrapur,UAR,61280,88676,154554
India,"S.A.S. Nagar (Mohali, Ajitgarh)",PUN,78457,123484,176170
India,Sāgar,MAD,257119,308922,370208
India,Sahāranpur,UTT,374945,455754,705478
India,Saharsa,BIH,80149,125167,156540
India,Salem,TAM,578291,751438,917414
India,Sambalpur,OSA,193297,226469,266271
India,Sambhal,UTT,150869,182478,220813
India,Sāngli (-Miraj) [Sangali],MAH,363751,447774,513961
India,Sāntipur (Shāntipur),WES,109956,138235,290345
India,Satna,MAD,160500,229307,282977
India,Shāhjahānpur,UTT,260403,321885,347852
India,Shiliguri (Siliguri),WES,216950,472374,705579
India,Shillong,MEG,223366,267662,354759
India,Shimla (Simla),HIM,110360,144975,171640
India,Shimoga,KAR,193028,274352,322650
India,Shivpurī,MAD,108277,146892,179977
India,Sīkar,RAJ,148272,185925,244497
India,Silchar,ASS,115483,184105,229136
India,Silvassa (incl. Āmli),DAD,11725,50463,98265
India,Singrauli,MAD,60207,185190,220257
India,Sirsa,HAR,112841,160735,182534
India,Sītāpur,UTT,121842,151908,188115
India,Sivakāsi,TAM,102175,121358,234704
India,Solāpur [Sholapur],MAH,620846,872478,951558
India,Sonīpat,HAR,143922,225074,293025
India,Srīnagar [Srinagar],JAM,,988210,1264202
India,Sūrat [Surat],GUJ,1518950,2811614,4591246
India,Surendranagar,GUJ,166466,219585,253606
India,Tenāli,AND,143726,153756,164937
India,Thānesar,HAR,81255,122319,155152
India,Thanjāvūr,TAM,202013,215314,291067
India,Thiruvananthapuram [Trivandrum],KER,826225,889635,1679754
India,Thoothukkudi (Tuticorin),TAM,280091,243415,411628
India,Thrissur (Trichūr),KER,275053,330122,1861269
India,Tiruchirāppalli (Tiruchchirāppalli) [Tiruchirappalli],TAM,711862,866354,1022518
India,Tirunelveli,TAM,366869,433352,497826
India,Tirupati,AND,188904,303521,461900
India,Tiruppūr (Tirupper) [Tirupur],TAM,306237,550826,963173
India,Tonk,RAJ,100079,135689,165294
India,Tumkūr,KAR,179877,248929,302143
India,Udaipur,RAJ,308571,389438,474531
India,Udhagamandalam (Ooty),TAM,81763,93987,233426
India,Udupi (Udipi),KAR,117674,127124,165401
India,Ujjain,MAD,362633,431162,515215
India,Unnāo,UTT,107425,144662,177658
India,Vadodara (Baroda),GUJ,1126824,1491045,1822221
India,Valsād (Bulsār),GUJ,111775,145592,170060
India,Vāpi (Wāpi),GUJ,31533,71406,163630
India,Vārānasi [Benares],UTT,1030863,1203961,1432280
India,Vāsai-Virār,MAH,,,1222390
India,Vellore,TAM,310776,386746,484690
India,Verāval,GUJ,120178,158032,185797
India,Vidisha,MAD,92922,125453,155951
India,Vijayawāda [Vijayawada],AND,845756,1039518,1476931
India,Visākhapatnam [Vishakhapatnam],AND,1057118,1345938,1728128
India,Vizianagaram,AND,177022,195801,239909
India,Warangal,AND,467757,579216,753438
India,Yamunānagar,HAR,219754,306740,383353
